date;open;high;low;close;volume;;;
03/31/22;175,005;175,192;171,619;171,826;103049285;;;
04/01/22;171,255;172,092;169,199;171,531;78751328;;;
04/04/22;171,787;175,644;171,659;175,595;76545983;;;
04/05/22;174,67;175,457;171,634;172,269;73401786;;;
04/06/22;169,612;170,862;167,418;169,09;89058782;;;
04/07/22;168,431;170,596;167,142;169,395;77594650;;;
04/08/22;169,041;169,041;166,502;167,378;76575508;;;
04/11/22;166,02;166,335;162,861;163,107;72246706;;;
04/12/22;165,341;167,162;163,983;164,987;79265181;;;
04/13/22;164,721;168,313;164,111;167,683;70618925;;;
04/14/22;167,9;168,539;162,409;162,655;75329376;;;
04/15/22;167,9;168,539;162,409;162,655;75329376;;;
04/18/22;161,307;163,942;160,962;162,438;69023941;;;
04/19/22;162,389;165,144;161,297;164,731;67723833;;;
04/20/22;166,069;166,187;163,452;164,564;67929814;;;
04/21/22;166,217;168,795;163,265;163,767;87227768;;;
04/22/22;163,806;165,193;158,925;159,211;84882424;;;
04/25/22;158,551;160,569;155,934;160,283;96046376;;;
04/26/22;159,663;159,752;154,221;154,3;95623240;;;
04/27/22;153,424;157,242;152,903;154,074;88063191;;;
04/28/22;156,711;161,892;156,396;161,031;130216792;;;
04/29/22;159,26;163,55;154,743;155,137;131747571;;;
05/02/22;154,212;155,707;150,826;155,442;123055265;;;
05/03/22;155,629;158,148;153,828;156,937;88966526;;;
05/04/22;157,124;163,826;156,721;163,373;108256503;;;
05/05/22;161,238;161,464;152,48;154,271;130525275;;;
05/06/22;153,748;157,128;151,945;155;116124647;;;
05/09/22;152,679;153,571;149,294;149,855;131577921;;;
05/10/22;153,265;154,468;150,713;152,27;115366736;;;
05/11/22;151,275;153,196;143,696;144,376;142689825;;;
05/12/22;140,7;144,08;136,788;140,493;182602041;;;
05/13/22;142,494;145,958;141,035;144,977;113990852;;;
05/16/22;143,44;145,381;142,09;143,43;86643781;;;
05/17/22;146,702;147,599;144,553;147,076;78336254;;;
05/18/22;144,721;145,224;137,872;138,778;109742890;;;
05/19/22;137,852;139,606;134,62;135,359;136095640;;;
05/20/22;137,074;138,66;130,687;135,595;137426125;;;
05/23/22;135,792;141,183;135,654;141,035;117726265;;;
05/24/22;138,764;139,912;135,339;138,325;104132746;;;
05/25/22;136,423;139,729;136,334;138,483;92482696;;;
05/26/22;135,398;142,247;135,152;141,696;90601548;;;
05/27/22;143,282;147,51;143,154;147,471;90978503;;;
05/30/22;143,282;147,51;143,154;147,471;90978503;;;
05/31/22;146,909;148,476;144,711;146,682;103718416;;;
06/01/22;147,727;149,54;145,539;146,554;74286635;;;
06/02/22;145,687;149,077;144,731;149,018;72348055;;;
06/03/22;144,77;145,825;142,366;143,272;88570289;;;
06/06/22;144,898;146,415;142,799;144,021;71598380;;;
06/07/22;142,252;146,84;142,011;146,554;67808150;;;
06/08/22;146,426;147,697;145,322;145,815;53950201;;;
06/09/22;144,948;145,805;140,464;140,572;69472976;;;
06/10/22;138,246;138,719;135,073;135,142;91566637;;;
06/13/22;130,944;133,24;129,534;129,968;122207099;;;
06/14/22;131,2;131,949;129,574;130,835;84784326;;;
06/15/22;132,343;135,349;130,244;133,467;91532972;;;
06/16/22;130,165;130,471;127,169;128,174;107961508;;;
06/17/22;128,179;131,15;127,928;129,653;134520290;;;
06/20/22;128,179;131,15;127,928;129,653;134520290;;;
06/21/22;131,486;135,073;131,387;133,9;81000488;;;
06/22/22;132,836;135,763;131,969;133,388;73409234;;;
06/23/22;134,836;136,581;133,664;136,265;72433768;;;
06/24/22;137,872;139,853;137,744;139,606;89116837;;;
06/27/22;140,626;141,41;138,921;139,606;70207908;;;
06/28/22;140,069;141,343;135,334;135,447;67315328;;;
06/29/22;135,467;138,631;134,689;137,211;66242411;;;
06/30/22;135,26;136,364;131,834;134,738;98964467;;;
07/01/22;134,068;137,024;133,693;136,916;71051552;;;
07/04/22;134,068;137,024;133,693;136,916;71051552;;;
07/05/22;135,773;139,557;134,945;139,508;73429641;;;
07/06/22;139,306;142,031;139,035;140,848;74064254;;;
07/07/22;141,213;144,425;141,203;144,228;66253709;;;
07/08/22;143,159;145,411;142,898;144,908;64547798;;;
07/11/22;143,558;144,514;141,696;142,77;63305113;;;
07/12/22;143,647;146,298;142,947;143,745;77588759;;;
07/13/22;140,917;144,327;140,06;143,381;71185560;;;
07/14/22;141,991;146,791;141,173;146,318;78140744;;;
07/15/22;147,609;148,673;146,051;147,993;76259931;;;
07/18/22;148,555;149,373;144,573;144,938;81420868;;;
07/19/22;145,775;149,038;144,78;148,811;82982367;;;
07/20/22;148,929;151,491;148,19;150,821;64823413;;;
07/21/22;152,26;153,315;149,737;153,098;65086636;;;
07/22/22;153,137;154,014;151,186;151,856;66675408;;;
07/25/22;151,777;152,792;150,072;150,733;53623945;;;
07/26/22;150,058;150,866;148,614;149,402;55138691;;;
07/27/22;150,368;155,049;149,954;154,517;78620688;;;
07/28/22;154,704;155,355;152,171;155,069;81378731;;;
07/29/22;158,902;161,258;157,188;160,154;101786860;;;
08/01/22;158,676;161,218;158,557;159,168;67829379;;;
08/02/22;157,779;160,055;157,316;157,69;59907025;;;
08/03/22;158,508;164,175;158,419;163,721;82507488;;;
08/04/22;163,598;164,766;162,046;163,406;55474144;;;
08/05/22;161,067;163,673;160,86;163,179;56696985;;;
08/08/22;164,186;165,607;162,044;162,705;60362338;;;
08/09/22;161,867;163,643;161,107;162,755;63135503;;;
08/10/22;165,479;167,117;164,709;167,018;70170540;;;
08/11/22;167,827;168,745;165,982;166,278;57149159;;;
08/12/22;167,59;169,91;167,176;169,841;68039382;;;
08/15/22;169,268;171,114;169,095;170,916;54091694;;;
08/16/22;170,512;171,429;169,408;170,758;56377050;;;
08/17/22;170,502;173,837;170,304;172,258;79542037;;;
08/18/22;171,469;172,604;170,847;171,864;62290075;;;
08/19/22;170,758;171,459;169,061;169,268;70346295;;;
08/22/22;167,462;167,63;164,941;165,37;69026809;;;
08/23/22;164,886;166,495;164,462;165,034;54147079;;;
08/24/22;165,123;165,903;164,062;165,331;53841524;;;
08/25/22;166,564;167,906;166,14;167,798;51218209;;;
08/26/22;168,331;168,804;161,413;161,472;78960980;;;
08/29/22;159,029;160,761;157,722;159,261;73313953;;;
08/30/22;160,001;160,426;155,649;156,824;77906197;;;
08/31/22;158,2;158,472;155,077;155,156;87991091;;;
09/01/22;154,583;156,34;152,639;155,886;74229896;;;
09/02/22;157,653;158,257;152,93;153,764;76957768;;;
09/05/22;157,653;158,257;152,93;153,764;76957768;;;
09/06/22;154,416;155,028;151,672;152,501;73714843;;;
09/07/22;152,792;154,613;151,593;153,912;87449574;;;
09/08/22;152,61;154,307;150,675;152,432;84923847;;;
09/09/22;153,429;155,748;152,718;155,304;68081006;;;
09/12/22;157,495;162,103;157,209;161,284;104955962;;;
09/13/22;157,801;158,432;151,356;151,82;122656614;;;
09/14/22;152,753;155,037;151,594;153,271;87965409;;;
09/15/22;152,62;153,202;149,393;150,37;90481110;;;
09/16/22;149,225;149,363;146,422;148,721;162278841;;;
09/19/22;147,35;152,531;147,142;152,452;81474246;;;
09/20/22;151,386;156,005;151,07;154,84;107689796;;;
09/21/22;155,274;156,656;151,583;151,702;101696790;;;
09/22/22;150,379;152,442;148,929;150,735;86652542;;;
09/23/22;149,205;149,481;146,61;148,455;96029909;;;
09/26/22;147,695;151,751;147,675;148,791;93339409;;;
09/27/22;150,735;152,689;147,976;149,768;84442741;;;
09/28/22;145,702;148,664;142,938;147,873;146691387;;;
09/29/22;144,182;144,794;138,833;140,609;128138237;;;
09/30/22;139,425;141,221;136,188;136,386;124925274;;;
10/03/22;136,395;141,192;135,877;140,58;114311663;;;
10/04/22;143,126;144,3;142,366;144,182;87830064;;;
10/05/22;142,183;145,445;141,132;144,478;79470968;;;
10/06/22;143,896;145,603;143,313;143,521;68402169;;;
10/07/22;140,669;141,221;137,614;138,251;85925559;;;
10/10/22;138,576;140,027;136,754;138,576;74899002;;;
10/11/22;138,063;139,494;136,405;137,155;77033672;;;
10/12/22;137,303;138,517;136,346;136,524;70433744;;;
10/13/22;133,218;141,705;132,606;141,113;113223975;;;
10/14/22;142,415;142,623;136,376;136,563;88597969;;;
10/17/22;139,213;141,024;138,428;140,54;85250939;;;
10/18/22;143,58;144,774;138,764;141,863;99136610;;;
10/19/22;139,83;143,046;139,642;141,971;61758340;;;
10/20/22;141,142;143,975;140,777;141,507;64521989;;;
10/21/22;140,994;145,907;140,776;145,337;86548609;;;
10/24/22;145,253;148,258;144,083;147,488;75981918;;;
10/25/22;148,119;150,488;147,399;150,34;74732290;;;
10/26/22;148,978;149,995;146,096;147,389;88436172;;;
10/27/22;146,126;147,089;142,238;142,899;109180150;;;
10/28/22;146,254;155,432;145,879;153,695;164762371;;;
10/31/22;151,144;152,215;149,925;151,327;97943171;;;
11/01/22;153,044;153,409;147,172;148,672;80379345;;;
11/02/22;146,99;150,172;143,096;143,126;93604623;;;
11/03/22;140,195;140,925;136,928;137,057;97918516;;;
11/04/22;140,457;141,03;132,836;136,79;140814796;;;
11/07/22;135,534;137,546;134,112;137,324;83374628;;;
11/08/22;138,796;139,805;135,91;137,897;89908477;;;
11/09/22;136,908;136,958;133,047;133,32;74917794;;;
11/10/22;139,617;145,182;137,897;145,182;118854028;;;
11/11/22;144,144;148,286;142,711;147,98;93979665;;;
11/14/22;147,258;148,553;145,736;146,576;73374114;;;
11/15/22;150,466;151,825;146,854;148,316;89868332;;;
11/16/22;147,416;148,148;145,597;147,08;64218266;;;
11/17/22;144,747;149,739;144,47;148,988;80389400;;;
11/18/22;150,555;150,945;148,247;149,551;74829573;;;
11/21/22;148,434;148,642;146,017;146,309;58724070;;;
11/22/22;146,428;148,691;145,237;148,454;51804132;;;
11/23/22;147,733;150,085;147,624;149,334;58301395;;;
11/24/22;147,733;150,085;147,624;149,334;58301395;;;
11/25/22;146,601;147,169;145,429;146,408;35195860;;;
11/28/22;143,472;144,955;141,732;142,563;69346522;;;
11/29/22;142,632;143,146;138,742;139,548;83763803;;;
11/30/22;139,77;147,011;138,935;146,329;111380880;;;
12/01/22;146,507;147,416;144,925;146,606;71250416;;;
12/02/22;144,283;146,299;143,976;146,111;65447446;;;
12/05/22;146,072;149,186;144,095;144,945;68826442;;;
12/06/22;145,385;145,607;140,289;141,268;64727186;;;
12/07/22;140,556;141,722;138,391;139,32;69721094;;;
12/08/22;140,724;141,871;139,478;141,011;62128338;;;
12/09/22;140,704;143,897;139,281;140,526;76097011;;;
12/12/22;141,06;142,839;139,439;142,83;70462654;;;
12/13/22;147,782;148,246;142,582;143,798;93886161;;;
12/14/22;143,68;144,97;139,538;141,564;82291182;;;
12/15/22;139,488;140,17;134,462;134,931;98931907;;;
12/16/22;135,114;136,068;132,193;132,964;160156900;;;
12/19/22;133,557;133,646;129,811;130,849;79592614;;;
12/20/22;129,88;131,719;128,397;130,78;77432819;;;
12/21/22;131,452;135,238;131,224;133,893;85927993;;;
12/22/22;132,808;133,014;128,803;130,71;77852108;;;
12/23/22;129,415;130,893;128,15;130,345;63814893;;;
12/26/22;129,415;130,893;128,15;130,345;63814893;;;
12/27/22;129,87;129,9;127,241;128,536;69007830;;;
12/28/22;128,18;129,522;124,424;124,592;85438391;;;
12/29/22;126,519;128,982;126,262;128,121;75703710;;;
12/30/22;126,934;128,457;125,966;128,437;77034209;;;
01/02/23;126,934;128,457;125,966;128,437;77034209;;;
01/03/23;128,783;129,396;122,743;123,633;112117471;;;
01/04/23;125,432;127,177;123,643;124,908;89113633;;;
01/05/23;125,669;126,302;123,326;123,583;80962708;;;
01/06/23;124,562;128,793;123,455;128,13;87754715;;;
01/09/23;128,966;131,877;128,397;128,654;70790813;;;
01/10/23;128,763;129,755;126,648;129,228;63896155;;;
01/11/23;129,742;131,976;128,961;131,956;69458949;;;
01/12/23;132,341;132,717;129,929;131,877;71379648;;;
01/13/23;130,513;133,37;130,147;133,211;57809719;;;
01/16/23;130,513;133,37;130,147;133,211;57809719;;;
01/17/23;133,281;135,712;132,589;134,378;63646627;;;
01/18/23;135,243;137,017;133,478;133,656;69672800;;;
01/19/23;132,539;134,684;132,233;133,715;58280413;;;
01/20/23;133,725;136,434;132,678;136,286;80223626;;;
01/23/23;136,533;141,668;136,315;139,488;81760313;;;
01/24/23;138,693;141,515;138,688;140,892;66435142;;;
01/25/23;139,271;140,793;137,215;140,23;65799349;;;
01/26/23;141,525;142,592;140,269;142,306;54105068;;;
01/27/23;141,51;145,538;141,436;144,253;70555843;;;
01/30/23;143,289;143,877;141,208;141,357;64015274;;;
01/31/23;141,06;142,681;140,645;142,632;65874459;;;
02/01/23;142,316;144,925;139,696;143,759;77663633;;;
02/02/23;147,189;149,443;146,467;149,087;118338980;;;
02/03/23;146,329;155,571;146,131;152,724;154357337;;;
02/06/23;150,822;151,341;149,047;149,986;69858306;;;
02/07/23;148,909;153,446;148,909;152,873;83322551;;;
02/08/23;152,112;152,804;149,431;150,174;64120079;;;
02/09/23;152,008;152,556;148,691;149,136;56007143;;;
02/10/23;147,968;149,829;147,73;149,502;57450708;;;
02/13/23;149,445;152,72;149,413;152,314;62199013;;;
02/14/23;150,601;152,235;149,354;151,671;61707573;;;
02/15/23;151,581;153,948;151,354;153,779;65669252;;;
02/16/23;151,977;154,769;151,817;152,175;68167942;;;
02/17/23;150,829;151,473;149,344;151,027;59144118;;;
02/20/23;150,829;151,473;149,344;151,027;59144118;;;
02/21/23;148,701;149,79;146,923;146,998;58867230;;;
02/22/23;147,384;148,453;145,691;147,423;51011305;;;
02/23/23;148,592;148,839;145,77;147,909;48394249;;;
02/24/23;145,641;145,721;144,265;145,245;55469606;;;
02/27/23;146,235;147,681;145,978;146,443;44998470;;;
02/28/23;145,582;147,592;145,364;145,938;50546998;;;
03/01/23;145,364;145,759;143,562;143,859;55478991;;;
03/02/23;142,939;145,245;142,463;144,453;52279761;;;
03/03/23;146,567;149,601;145,859;149,522;70732297;;;
03/06/23;152,25;154,74;151,928;152,294;87558028;;;
03/07/23;152,166;152,492;149,621;150,087;56182028;;;
03/08/23;151,284;151,938;150,314;151,344;47204791;;;
03/09/23;152,026;152,992;148,725;149,087;53833582;;;
03/10/23;148,71;149,433;146,136;147,017;68572400;;;
03/13/23;146,329;151,611;146,225;148,968;84457122;;;
03/14/23;149,77;151,869;148,602;151,067;73695893;;;
03/15/23;149,681;151,715;148,423;151,463;77167866;;;
03/16/23;150,641;154,898;150,126;154,294;76254419;;;
03/17/23;154,522;155,175;152,74;153,453;98944633;;;
03/20/23;153,522;156,244;152,611;155,829;73641415;;;
03/21/23;155,749;157,809;154,977;157,69;73938285;;;
03/22/23;157,71;160,521;156,235;156,254;75701811;;;
03/23/23;157,244;159,937;156,106;157,343;67622060;;;
03/24/23;157,274;158,739;156,274;158,65;59256343;;;
03/27/23;158,343;159,165;156,294;156,7;52390266;;;
03/28/23;156,393;156,908;154,423;156,076;45992152;;;
03/29/23;157,779;159,442;157,759;159,165;51305691;;;
03/30/23;159,917;160,848;159,661;160,739;49501689;;;
03/31/23;160,818;163,353;160,294;163,254;68749792;;;
04/03/23;162,63;164,63;162,581;164,511;56976187;;;
04/04/23;164,932;165,174;163,462;163,976;46278295;;;
04/05/23;163,095;163,402;160,185;162,125;51511744;;;
04/06/23;160,808;163,312;160,383;163,016;45390123;;;
04/07/23;160,808;163,312;160,383;163,016;45390123;;;
04/10/23;159,809;160,412;158,482;160,412;47716882;;;
04/11/23;160,729;160,739;158,908;159,195;47644217;;;
04/12/23;159,611;160,442;158,185;158,502;50133062;;;
04/13/23;160,016;164,145;159,809;163,907;68445649;;;
04/14/23;162,947;164,66;162,185;163,561;49386480;;;
04/17/23;163,442;163,739;162,392;163,58;41516217;;;
04/18/23;164,442;165,739;163,996;164,808;49923008;;;
04/19/23;164,145;166,481;163,887;165,957;47720166;;;
04/20/23;164,432;166,194;163,907;164,986;52456377;;;
04/21/23;163,402;164,79;162,848;163,373;58337341;;;
04/24/23;163,353;163,947;162,254;163,679;41949581;;;
04/25/23;163,541;164,645;162,095;162,135;48714063;;;
04/26/23;161,427;163,63;161,175;162,125;45498796;;;
04/27/23;163,541;166,877;163,541;166,729;64902329;;;
04/28/23;166,808;168,154;166,204;167,986;55275851;;;
05/01/23;167,59;168,748;166,956;167,897;52472936;;;
05/02/23;168,392;168,649;165,867;166,857;48425696;;;
05/03/23;167,808;169,214;165,491;165,778;65136018;;;
05/04/23;163,244;165,372;162,67;164,135;81235427;;;
05/05/23;169,268;172,56;169,055;171,837;113453171;;;
05/08/23;170,758;172,114;170,392;171,768;55962793;;;
05/09/23;171,322;171,808;169,887;170,055;45326874;;;
05/10/23;171,293;172,293;170,184;171,822;53724501;;;
05/11/23;172,114;172,847;170,451;172,015;49514676;;;
05/12/23;172,124;172,561;169,527;171,083;45533138;;;
05/15/23;171,668;171,718;169,993;170,588;37266659;;;
05/16/23;170,508;171,647;170,319;170,588;42110293;;;
05/17/23;170,231;171,435;168,952;171,202;57951604;;;
05/18/23;171,51;173,73;171,093;173,542;65496657;;;
05/19/23;174,871;174,871;173,433;173,651;55809475;;;
05/22/23;172,481;173,205;171,956;172,699;43570932;;;
05/23/23;171,639;171,886;169,8;170,082;50747263;;;
05/24/23;169,616;170,933;169,051;170,36;45143488;;;
05/25/23;170,925;172,397;170,211;171,5;56058258;;;
05/26/23;171,827;174,256;171,619;173,919;54834975;;;
05/29/23;171,827;174,256;171,619;173,919;54834975;;;
05/30/23;175,436;177,448;175,049;175,773;55964401;;;
05/31/23;175,798;177,805;175,237;175,723;99625288;;;
06/01/23;176,169;178,568;175,407;178,539;68901809;;;
06/02/23;179,471;180,214;177,716;179,391;61996913;;;
06/05/23;181,057;183,358;176,501;178,033;121946497;;;
06/06/23;178,415;178,568;175,902;177,666;64848374;;;
06/07/23;176,903;179,649;175,793;176,288;61944615;;;
06/08/23;176,363;179,282;175,931;179,015;50214881;;;
06/09/23;179,937;180,66;179,074;179,401;48899973;;;
06/12/23;179,709;182,306;179,411;182,207;54754995;;;
06/13/23;181,225;182,564;180,868;181,731;54929129;;;
06/14/23;181,79;182,802;180,452;182,365;57462882;;;
06/15/23;182,375;184,913;182,197;184,408;65433166;;;
06/16/23;185,121;185,379;182,683;183,327;101256225;;;
06/19/23;185,121;185,379;182,683;183,327;101256225;;;
06/20/23;182,821;184,497;182,821;183,416;49799092;;;
06/21/23;183,307;183,813;181,017;182,375;49515697;;;
06/22/23;182,157;185,434;182,088;185,389;51245327;;;
06/23/23;183,952;185,944;183,416;185,072;53116996;;;
06/26/23;185,221;186,43;183,634;183,674;48088661;;;
06/27/23;184,289;186,767;184,071;186,44;50730846;;;
06/28/23;186,311;188,264;185,984;187,62;51216801;;;
06/29/23;187,451;188,433;187,312;187,957;46347308;;;
06/30/23;189,979;192,805;189,612;192,299;85213216;;;
07/03/23;192,111;192,21;190,108;190,802;31458198;;;
07/04/23;192,111;192,21;190,108;190,802;31458198;;;
07/05/23;189,915;191,318;188,978;189,682;46920261;;;
07/06/23;188,205;190,366;187,57;190,158;45156009;;;
07/07/23;189,761;191,01;188,601;189,037;46814998;;;
07/10/23;187,63;188,353;185,424;186,985;59922163;;;
07/11/23;187,531;187,669;184,993;186,46;46638119;;;
07/12/23;188,046;190,049;186,847;188,135;60750248;;;
07/13/23;188,859;189,543;188,145;188,899;41342338;;;
07/14/23;188,591;189,533;187,997;189,047;41616242;;;
07/17/23;190,247;192,646;190,158;192,319;50520159;;;
07/18/23;191,684;192,656;190,758;192,061;48353774;;;
07/19/23;191,437;196,522;190,99;193,419;80507323;;;
07/20/23;193,409;194,778;190,837;191,466;59581196;;;
07/21/23;192,428;193,291;189,583;190,287;71951683;;;
07/24/23;191,744;193,231;190,594;191,09;45505097;;;
07/25/23;191,665;192,765;191,253;191,952;37283201;;;
07/26/23;192,002;193,955;191,655;192,825;47471868;;;
07/27/23;194,331;195,501;190,891;191,556;47460180;;;
07/28/23;192,993;194,932;192,468;194,143;48291443;;;
07/31/23;194,371;194,797;193,578;194,758;38824113;;;
08/01/23;194,545;195,035;193,598;193,92;35281426;;;
08/02/23;193,36;193,499;190,198;190,921;50389327;;;
08/03/23;189,92;190,713;189,047;189,523;62243282;;;
08/04/23;183,922;185,766;180,353;180,422;115956841;;;
08/07/23;180,561;181,553;175,822;177,309;97576069;;;
08/08/23;178,142;178,717;176,05;178,251;67823003;;;
08/09/23;179,312;179,371;175,485;176,655;60378492;;;
08/10/23;177,934;179,193;176,07;176,437;54686851;;;
08/11/23;176,03;177,321;175,266;176,497;52036672;;;
08/14/23;176,675;178,383;176,015;178,154;43675627;;;
08/15/23;177,579;178,174;175,762;176,159;43622593;;;
08/16/23;175,841;177,241;175,216;175,285;46964857;;;
08/17/23;175,851;176,214;172,218;172,734;66062882;;;
08/18/23;171,047;173,826;170,709;173,221;61172150;;;
08/21/23;173,796;174,849;172,471;174,561;46311879;;;
08/22/23;175,772;176,387;174,968;175,941;42084245;;;
08/23/23;177,221;180,229;177,028;179,802;52722752;;;
08/24/23;179,36;179,786;174,73;175,097;54945798;;;
08/25/23;176,09;177,847;174,541;177,311;51449594;;;
08/28/23;178,78;179,276;177,246;178,879;43820697;;;
08/29/23;178,388;183,555;178,194;182,781;53003948;;;
08/30/23;183,595;186,483;183,396;186,285;60813888;;;
08/31/23;186,473;187,744;186,116;186,503;60794467;;;
09/01/23;188,107;188,538;186,91;188,082;45766503;;;
09/04/23;188,107;188,538;186,91;188,082;45766503;;;
09/05/23;186,91;188,598;186,245;188,32;45280027;;;
09/06/23;187,029;187,476;180,15;181,579;81755816;;;
09/07/23;173,906;176,914;172,278;176,268;112488803;;;
09/08/23;177,053;178,928;176,497;176,884;65602066;;;
09/11/23;178,76;178,988;176,05;178,055;58953052;;;
09/12/23;178,184;178,82;173,548;175,017;90370192;;;
09/13/23;175,226;176,01;172,714;172,943;84267928;;;
09/14/23;172,734;174,819;172,317;174,462;60895757;;;
09/15/23;175,196;175,211;172,555;173,737;109259461;;;
09/18/23;175,196;178,075;174,888;176,675;67257573;;;
09/19/23;176,229;178,323;175,841;177,767;51826941;;;
09/20/23;177,956;178,388;174,124;174,213;58436181;;;
09/21/23;173,28;175,017;172,595;172,665;63149116;;;
09/22/23;173,399;175,791;172,784;173,518;56725385;;;
09/25/23;172,933;175,683;172,883;174,799;46172740;;;
09/26/23;173,548;173,925;170,411;170,709;64588945;;;
09/27/23;171,364;171,781;167,82;169,19;66921808;;;
09/28/23;168,108;170,779;166,401;169,448;56294419;;;
09/29/23;170,769;171,811;169,102;169,964;51861083;;;
10/02/23;169,974;173,032;169,687;172,486;52164535;;;
10/03/23;171,002;172,367;169,577;171,146;49594613;;;
10/04/23;169,845;172,943;169,726;172,397;53020286;;;
10/05/23;172,526;174,174;171,424;173,638;48527918;;;
10/06/23;172,536;176,695;171,92;176,199;57266675;;;
10/09/23;175,524;177,747;174,521;177,688;42390772;;;
10/10/23;176,804;178,413;176,655;177,092;43698019;;;
10/11/23;176,904;178,542;176,308;178,492;47551098;;;
10/12/23;178,76;181,013;177,738;179,395;56743119;;;
10/13/23;180,1;180,606;176,844;177,549;51456082;;;
10/16/23;175,464;177,772;175,226;177,42;52516984;;;
10/17/23;175,36;177,122;173,528;175,861;57549350;;;
10/18/23;174,303;176,283;173,836;174,561;54764375;;;
10/19/23;174,759;176,546;173,916;174,184;59302863;;;
10/20/23;174,035;174,144;171,384;171,622;64244028;;;
10/23/23;169,667;172,744;168,694;171,741;55980109;;;
10/24/23;171,791;172,407;170,203;172,178;43816644;;;
10/25/23;170,63;171,801;169,409;169,855;57156962;;;
10/26/23;169,131;170,131;164,465;165,676;70625258;;;
10/27/23;165,696;167,731;165,616;166,996;58499129;;;
10/30/23;167,79;169,925;167,641;169,051;51130955;;;
10/31/23;168,118;169,657;166,679;169,528;44846017;;;
11/01/23;169,756;172,962;168,882;172,704;56934906;;;
11/02/23;174,243;176,487;174,184;176,278;77334752;;;
11/03/23;172,972;175,534;172,089;175,365;79829246;;;
11/06/23;175,097;178,125;174,928;177,926;63841310;;;
11/07/23;177,876;181,113;177,668;180,497;70529966;;;
11/08/23;181,023;182,115;180,269;181,559;49340282;;;
11/09/23;181,629;182,781;180,487;181,083;53763540;;;
11/10/23;182,872;185,452;182,435;185,288;66177922;;;
11/13/23;184,711;184,92;183,111;183,697;43627519;;;
11/14/23;186,58;186,988;185,188;186,322;60108378;;;
11/15/23;186,724;188,369;186,66;186,888;53790499;;;
11/16/23;188,439;189,821;187,524;188,578;54412915;;;
11/17/23;189,115;189,244;187,445;188,558;50941404;;;
11/20/23;188,757;190,76;188,747;190,308;46538614;;;
11/21/23;190,268;190,377;188,608;189,503;38134485;;;
11/22/23;190,347;191,779;189,686;190,169;39630011;;;
11/23/23;190,347;191,779;189,686;190,169;39630011;;;
11/24/23;189,731;189,761;188,121;188,836;24048344;;;
11/27/23;188,787;189,532;187,773;188,658;40552609;;;
11/28/23;188,648;189,94;188,27;189,264;38415419;;;
11/29/23;189,761;190,944;187,842;188,24;43014224;;;
11/30/23;188,707;189,184;187,067;188,817;48794366;;;
12/01/23;189,194;190,417;188,101;190,099;45704823;;;
12/04/23;188,846;188,916;186,333;188,3;43389519;;;
12/05/23;189,075;193,24;189,045;192,266;66628398;;;
12/06/23;193,29;193,598;190,964;191,172;41089737;;;
12/07/23;192,475;193,836;192,435;193,111;47477655;;;
12/08/23;193,041;194,821;192,514;194,542;53406358;;;
12/11/23;191,958;192,335;190,278;192,027;60943699;;;
12/12/23;191,928;193,558;190,577;193,548;52696900;;;
12/13/23;193,926;196,819;193,687;196,779;70404183;;;
12/14/23;196,838;198,429;194,99;196,928;66831572;;;
12/15/23;196,351;197,216;195,825;196,391;128538401;;;
12/18/23;194,92;195,457;193,23;194,721;55751861;;;
12/19/23;194,99;195,775;194,721;195,765;40714051;;;
12/20/23;195,725;196,5;193,668;193,668;52242815;;;
12/21/23;194,93;195,904;192,345;193,518;46482549;;;
12/22/23;194,015;194,244;191,819;192,445;37149570;;;
12/25/23;194,015;194,244;191,819;192,445;37149570;;;
12/26/23;192,455;192,733;191,679;191,898;28919310;;;
12/27/23;191,341;192,345;189,95;191,998;48087681;;;
12/28/23;192,982;193,499;192,017;192,425;34049898;;;
12/29/23;192,743;193,24;190,581;191,381;42672148;;;
01/01/24;192,743;193,24;190,581;191,381;42672148;;;
01/02/24;186,033;187,316;182,788;184,532;82488674;;;
01/03/24;183,121;184,771;182,336;183,151;58414460;;;
01/04/24;181,063;181,995;179,801;180,825;71983570;;;
01/05/24;180,904;181,67;179,095;180,099;62379661;;;
01/08/24;180,999;184,493;180,417;184,453;59144470;;;
01/09/24;182,823;184,045;181,64;184,035;42841809;;;
01/10/24;183,25;185,288;182,823;185,079;46792908;;;
01/11/24;185,427;185,934;182,524;184,483;49128408;;;
01/12/24;184,95;185,626;184,085;184,811;40477782;;;
01/15/24;184,95;185,626;184,085;184,811;40477782;;;
01/16/24;181,073;183,161;179,854;182,534;65603041;;;
01/17/24;180,188;181,839;179,224;181,59;47317433;;;
01/18/24;184,98;188,011;184,721;187,504;78005754;;;
01/19/24;188,2;190,805;187,693;190,417;68902985;;;
01/22/24;191,153;194,165;191,113;192,733;60133852;;;
01/23/24;193,856;194,582;192,673;194,015;42355590;;;
01/24/24;194,254;195,208;193,18;193,339;53631316;;;
01/25/24;194,055;195,096;191,96;193,011;54822126;;;
01/26/24;193,111;193,598;190,795;191,272;44594011;;;
01/29/24;190,864;191,053;188,449;190,586;47145622;;;
01/30/24;189,801;190,656;186,351;186,918;55859370;;;
01/31/24;185,924;185,979;183,25;183,3;55467803;;;
02/01/24;182,887;185,835;182,723;185,745;64885408;;;
02/02/24;178,787;186,212;178,18;184,741;102551680;;;
